IMU.A_Magnetometer Z,-25760,30676,-24460,3150,24730,18680,-6190,-26830,-29750,-19630,-2880,9830,16660,17260,6690,-13140,-23260,-3560,8830,-2110,-22170,-26940,-12030,8690,13830,8900,8370,-15180,-1000,13430,770,2270,16320,4080,6340,30430,7860,31106,10330,11120,12440,12650,24610,11420,-12600,32146,6680,-17396,3490,90,30280,-4320,-5740,3010,-9710,22736,-12450,-12990,-1550,-12900,-12980,-24520,-11320,1430,-8760,-6660,-5430,-1380,24166,1830,-20576,4670,5950,31396,8150,9870,23520,14920,6440,-24970,-24270,-7370,14340,20280,7050,-18000,32646,-27930,-7580,14080,24090,20590,6850,-11740,-26840,-29660
IMU.A_Gyro_Calibration_Scale X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMU.A_Gyro_Calibration_Scale Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMU.A_Gyro_Calibration_Scale Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMU.A_Gyro_Calibration_Bias X,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039,0.00745039
IMU.A_Gyro_Calibration_Bias Y,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766,-0.00034766
IMU.A_Gyro_Calibration_Bias Z,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089,-0.00091089
IMU.A_Magnetometer X Scaling,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMU.A_Magnetometer Y Scaling,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMU.A_Magnetometer Z Scaling,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMU.A_Magnetometer X Bias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMU.A_Magnetometer Y Bias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMU.A_Magnetometer Z Bias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMU.A_SigmaV,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195,0.002356195
IMU.A_SigmaU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMU.A_SigmaN,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08,2.20E-08
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PARAMETER,1702388586,1702388637,1702388693,1702388756,1702388815,1702388884,1702388940,1702388993,1702389049,1702389104,1702389170,1702389229,1702389289,1702389339,1702389394,1702389457,1702389558,1702389606,1702389673,1702395518,1702391868,1702391918,1702391970,1702392029,1702392081,1702392143,1702392198,1702392253,1702392358,1702392412,1702392467,1702392531,1702392588,1702392640,1702392700,1702392749,1702392810,1702392875,1702392939,1702392988,1702393093,1702393155,1702393209,1702393259,1702393321,1702393371,1702393429,1702393489,1702393542,1702393594,1702393646,1702393708,1702393753,1702393808,1702393868,1702393919,1702393975,1702394032,1702394096,1702394152,1702394191,1702394257,1702394309,1702394358,1702394420,1702394488,1702394546,1702394639,1702394703,1702394765,1702394820,1702394876,1702394919,1702394982,1702395047,1702395110,1702395159,1702395218,1702395279,1702395380,1702395443,1702395499,1702395549,1702395603,1702395662,1702394755,1702394821,1702394901,1702394971,1702395041,1702395111,1702395172,1702395228,1702395288,1702395343,1702395397
YYYY-mm-ddTHH:MM:SS (Satellite),2023-12-12T13:43:06,2023-12-12T13:43:57,2023-12-12T13:44:53,2023-12-12T13:45:56,2023-12-12T13:46:55,2023-12-12T13:48:04,2023-12-12T13:49:00,2023-12-12T13:49:53,2023-12-12T13:50:49,2023-12-12T13:51:44,2023-12-12T13:52:50,2023-12-12T13:53:49,2023-12-12T13:54:49,2023-12-12T13:55:39,2023-12-12T13:56:34,2023-12-12T13:57:37,2023-12-12T13:59:18,2023-12-12T14:00:06,2023-12-12T14:01:13,2023-12-12T15:38:38,2023-12-12T14:37:48,2023-12-12T14:38:38,2023-12-12T14:39:30,2023-12-12T14:40:29,2023-12-12T14:41:21,2023-12-12T14:42:23,2023-12-12T14:43:18,2023-12-12T14:44:13,2023-12-12T14:45:58,2023-12-12T14:46:52,2023-12-12T14:47:47,2023-12-12T14:48:51,2023-12-12T14:49:48,2023-12-12T14:50:40,2023-12-12T14:51:40,2023-12-12T14:52:29,2023-12-12T14:53:30,2023-12-12T14:54:35,2023-12-12T14:55:39,2023-12-12T14:56:28,2023-12-12T14:58:13,2023-12-12T14:59:15,2023-12-12T15:00:09,2023-12-12T15:00:59,2023-12-12T15:02:01,2023-12-12T15:02:51,2023-12-12T15:03:49,2023-12-12T15:04:49,2023-12-12T15:05:42,2023-12-12T15:06:34,2023-12-12T15:07:26,2023-12-12T15:08:28,2023-12-12T15:09:13,2023-12-12T15:10:08,2023-12-12T15:11:08,2023-12-12T15:11:59,2023-12-12T15:12:55,2023-12-12T15:13:52,2023-12-12T15:14:56,2023-12-12T15:15:52,2023-12-12T15:16:31,2023-12-12T15:17:37,2023-12-12T15:18:29,2023-12-12T15:19:18,2023-12-12T15:20:20,2023-12-12T15:21:28,2023-12-12T15:22:26,2023-12-12T15:23:59,2023-12-12T15:25:03,2023-12-12T15:26:05,2023-12-12T15:27:00,2023-12-12T15:27:56,2023-12-12T15:28:39,2023-12-12T15:29:42,2023-12-12T15:30:47,2023-12-12T15:31:50,2023-12-12T15:32:39,2023-12-12T15:33:38,2023-12-12T15:34:39,2023-12-12T15:36:20,2023-12-12T15:37:23,2023-12-12T15:38:19,2023-12-12T15:39:09,2023-12-12T15:40:03,2023-12-12T15:41:02,2023-12-12T15:25:55,2023-12-12T15:27:01,2023-12-12T15:28:21,2023-12-12T15:29:31,2023-12-12T15:30:41,2023-12-12T15:31:51,2023-12-12T15:32:52,2023-12-12T15:33:48,2023-12-12T15:34:48,2023-12-12T15:35:43,2023-12-12T15:36:37
YYYY-mm-ddTHH:MM:SS (MCS),2023-12-12T23:26:21,2023-12-13T13:10:30,2023-12-12T23:26:29,2023-12-13T09:43:12,2023-12-13T09:43:16,2023-12-13T13:12:38,2023-12-13T09:43:24,2023-12-13T09:43:28,2023-12-13T09:43:32,2023-12-13T09:43:36,2023-12-13T13:10:54,2023-12-13T09:43:44,2023-12-15T14:51:12,2023-12-13T13:11:39,2023-12-15T14:53:18,2023-12-13T09:44:08,2023-12-13T13:12:20,2023-12-13T13:12:24,2023-12-13T13:12:28,2023-12-13T13:12:32,2023-12-15T11:25:39,2023-12-13T11:26:21,2023-12-13T11:26:26,2023-12-15T20:00:02,2023-12-13T18:16:22,2023-12-13T11:26:38,2023-12-13T11:26:42,2023-12-15T11:26:15,2023-12-13T11:26:57,2023-12-13T11:27:00,2023-12-13T11:27:03,2023-12-13T11:27:07,2023-12-13T18:16:56,2023-12-15T11:26:36,2023-12-15T20:00:08,2023-12-13T18:17:12,2023-12-13T11:27:23,2023-12-13T11:27:27,2023-12-13T11:27:30,2023-12-13T11:27:34,2023-12-13T11:27:38,2023-12-13T11:27:42,2023-12-13T11:27:46,2023-12-13T11:27:51,2023-12-13T11:27:54,2023-12-13T18:17:40,2023-12-13T18:17:44,2023-12-13T11:28:12,2023-12-13T11:28:15,2023-12-13T11:28:19,2023-12-13T18:18:07,2023-12-13T18:18:11,2023-12-13T11:28:29,2023-12-13T11:28:32,2023-12-13T11:28:35,2023-12-13T11:28:39,2023-12-13T11:28:43,2023-12-13T11:28:47,2023-12-13T11:28:51,2023-12-13T11:28:55,2023-12-15T20:00:41,2023-12-13T11:29:03,2023-12-13T11:29:14,2023-12-13T11:29:17,2023-12-13T11:29:21,2023-12-13T11:29:24,2023-12-13T14:51:07,2023-12-13T11:29:31,2023-12-13T11:29:34,2023-12-13T11:29:37,2023-12-13T11:29:41,2023-12-13T11:29:44,2023-12-13T11:29:48,2023-12-13T11:29:52,2023-12-13T14:51:42,2023-12-13T18:18:27,2023-12-13T14:51:49,2023-12-13T11:30:08,2023-12-13T14:51:56,2023-12-13T14:52:00,2023-12-13T14:52:04,2023-12-13T14:52:08,2023-12-13T14:52:12,2023-12-13T14:52:16,2023-12-13T14:52:20,2023-12-13T18:19:13,2023-12-13T14:52:34,2023-12-13T14:52:37,2023-12-13T14:52:41,2023-12-13T18:19:33,2023-12-15T14:53:34,2023-12-13T14:52:51,2023-12-13T14:53:44,2023-12-15T20:01:56,2023-12-13T14:53:52,2023-12-13T14:53:56
IMU.B.Flags,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
IMU.B.Startup Delay,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800
IMU.B.FLT Reset Delay,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
IMU.B.FLT Class,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
IMU.B.Fault Counter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMU.B.Padding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMU.B_Gyroscope X,-0.0047124,0,0.005236,0.0045815,0.0027489,-0.0018326,-0.0056287,-0.0045815,-0.0003927,0.0024871,0.003927,0.003927,0,-0.005236,-0.007068601,-0.0003927,0.0051051,0.0007854,-0.0001309,-0.0032725,-0.0028798,-0.0035343,0,0.0048433,0.0027489,0.0007854,-0.0047124,0.0022253,-0.0045815,0,-0.0015708,0.0001309,-0.0053669,-0.0024871,-0.0014399,-0.0044506,0.0018326,0.0037961,0.0031416,0.001309,0.0010472,0.001309,0.0048433,-0.0014399,0.006545,0.0010472,-0.0003927,-0.0010472,0.0048433,-0.001309,-0.0009163,-0.0014399,0.0020944,0.0022253,0.0007854,0.0031416,-0.0036652,0.0001309,-0.0022253,0.0017017,-0.0024871,0.0019635,0.0007854,0.0035343,0.0002618,-0.0009163,0.0010472,-0.0030107,-0.0003927,0.0028798,-0.0007854,0.0002618,0.0011781,0.001309,0.0006545,0.0005236,0.0003927,0.0061523,0.0014399,0.0034034,0.0045815,0.0075922,0.006414101,0.0035343,0.0010472,-0.0022253,-0.0009163,0.0077231,0.0081158,0.007984901,0.0034034,0.0023562,-0.0003927,-0.0001309,0.0032725,0.0082467
IMU.B_Gyroscope Y,-0.012435501,-0.0109956,-0.0129591,-0.012566401,-0.013220901,-0.012566401,-0.011911901,-0.012173701,-0.012173701,-0.0136136,-0.013875401,-0.012566401,-0.014399,-0.012697301,-0.012828201,-0.011781001,-0.012828201,-0.013482701,-0.012435501,-0.012697301,-0.014006301,-0.013351801,-0.0137445,-0.014137201,-0.01309,-0.014791701,-0.0129591,-0.0035343,-0.0015708,-0.0048433,0.0002618,-0.0005236,-0.0014399,-0.0015708,0.0007854,-0.0001309,-0.0051051,-0.0002618,0.0030107,-0.0003927,-0.0010472,-0.0020944,0.0005236,-0.0010472,0.005236,-0.0002618,0.0020944,-0.0035343,-0.0018326,0.0002618,-0.0041888,0.0009163,-0.0040579,0.0053669,-0.0017017,-0.0009163,-0.0028798,0.0036652,0.0022253,-0.0018326,-0.0001309,-0.0032725,-0.0022253,-0.0045815,0.001309,-0.0060214,-0.0011781,0.0005236,-0.0005236,-0.0006545,0.007461301,-0.0003927,-0.0014399,0.0011781,-0.0023562,0.0002618,-0.0019635,-0.0109956,-0.011519201,-0.0094248,-0.010472001,-0.0089012,-0.0094248,-0.0094248,-0.011126501,-0.0102102,-0.0102102,-0.0089012,-0.010079301,-0.009163001,-0.011257401,-0.0123046,-0.011781001,-0.010733801,-0.0083776,-0.0089012
IMU.B_Gyroscope Z,0.0018326,0.0020944,0.0010472,-0.0035343,-0.005759601,-0.0073304,-0.0048433,-0.0005236,0.0020944,0.0020944,-0.001309,-0.005236,-0.0066759,-0.0051051,-0.0002618,0.0014399,-0.0009163,-0.0058905,-0.007461301,-0.0069377,-0.0024871,0.0009163,0.0024871,0.0003927,-0.0041888,-0.0066759,-0.005759601,0.0005236,-0.0041888,-0.0048433,-0.003927,-0.0058905,-0.0024871,-0.007068601,-0.0031416,-0.002618,-0.007068601,-0.0018326,-0.003927,-0.0048433,-0.0030107,-0.0015708,-0.005236,-0.0069377,-0.0024871,-0.003927,-0.0040579,-0.0061523,-0.0053669,-0.0041888,-0.005759601,-0.0001309,-0.0028798,-0.0069377,-0.0024871,-0.0083776,-0.0003927,-0.0054978,-0.002618,-0.0048433,-0.0028798,-0.0045815,-0.0071995,-0.0041888,-0.002618,-0.0034034,-0.0022253,-0.0047124,-0.0035343,-0.001309,-0.0068068,-0.0077231,-0.0048433,-0.003927,-0.0037961,-0.0089012,-0.003927,-0.0043197,-0.0028798,0.0007854,0.0019635,0.0002618,-0.0032725,-0.0048433,-0.0043197,-0.0017017,0.001309,0.0031416,-0.0002618,-0.0028798,-0.0044506,-0.0048433,-0.0011781,0.0018326,0.002618,-0.0002618
IMU.B_Accelerometer X,-11.625,-9.125,-9.875,-10.625,-10.5,-10.125,-8.375,-9.75,-9.125,-9.375,-8.875,-9.875,-10.25,-12.125,-11,-11,-10.75,-10.5,-9.25,-10.875,-9.625,-10.625,-8.875,-9.625,-10.625,-8.625,-10.375,-10.25,-10.125,-7.875,-9.25,-10,-10,-9.75,-8.875,-8.5,-10.75,-9.25,-9.5,-10.375,-11,-9.5,-9.25,-9.875,-9.875,-10.375,-9.25,-8.125,-11.375,-10.5,-9.375,-9.125,-9.5,-9.625,-10.5,-9,-9.25,-9.875,-10.75,-10,-9.875,-10.875,-10.875,-10.125,-9.875,-10,-9.875,-9.125,-8.25,-9.625,-10.375,-8.625,-10.375,-10.625,-12.375,-9.875,-10,-9.125,-10,-10.25,-10.5,-10.375,-10,-10,-10.875,-11.875,-11.125,-11.625,-10.625,-9.125,-12.25,-10.875,-10.125,-10.75,-10.125,-10.375
IMU.B_Accelerometer Y,-0.625,-0.875,-3,-2.25,-2.5,-1,-2.125,-2,-3.625,-1.375,-3.25,-1.625,-0.75,-0.625,-2.25,-2.75,-0.25,-0.25,-3.25,-2.625,-2.875,-1.25,-3.25,-1.625,0.25,-4,-1,-1,-1.375,-3.375,-1.875,-0.75,-0.125,0.375,-1.5,-0.125,0,-0.875,-0.375,-1,-0.125,-0.625,-1.375,-1.75,-0.625,-0.5,-1.875,-0.125,0,0.375,-1.25,-1.125,-1.125,-0.5,-1.25,0.25,-0.875,-2.625,-0.5,0.625,-0.5,0.625,-1.75,-0.25,-0.875,-1,-3.125,0.125,0,-0.25,-2.125,-2.75,-2.125,-1.25,0.75,-1.875,-2.75,-0.875,-0.75,-3.125,2.25,-0.875,-3,-1.75,-2.125,1.5,-1.375,-2.25,0.625,-2.375,-1.125,-1.25,0.625,0.875,-2.375,-0.75
IMU.B_Accelerometer Z,0,0.5,-0.25,1.375,-1.125,0.625,2.5,1.5,2.875,-0.5,2.75,2.125,0.25,-1.875,3.5,0.5,-0.5,3.125,-0.25,2.375,-0.375,0.125,2.125,-1,0.5,3.25,2.125,1.875,-0.875,0.875,2.125,0.5,2.625,1.75,2.5,-0.5,0.375,0.75,0,-0.25,3,0,1.125,1.25,2.875,0.5,0.875,1,-2.75,0.5,0.5,1.75,0.625,1.625,1.125,4.25,2.125,2.125,0.375,-0.125,0.875,2.875,2.25,1.625,1.625,0.875,0.375,1.5,1.875,0.875,4.125,1.75,0.625,0.875,1.5,1,0.25,2.125,-0.5,-2,3.25,1.25,0.625,3.875,0.875,-0.625,3.25,-1.375,0.25,-1.25,-2,1,-2.375,1.625,3.75,2.5
IMU.B_Temperature,16.75283432,16.84004593,16.91588211,16.96896744,16.99171829,16.98792648,16.9538002,16.89692307,16.79833603,16.69216537,16.52153397,16.33194542,16.11202049,15.86555386,15.60012817,15.3195343,14.75455666,14.44742012,14.12890911,13.81798172,13.49188709,13.21129417,12.87382317,12.51739407,12.14958954,11.76282597,11.37606239,10.9817152,10.26506519,9.885885239,9.52187252,9.180610657,8.854515076,8.604257584,8.327455521,8.096155167,7.906564713,7.758686066,7.66009903,7.610805511,7.633556366,7.716976166,7.834522247,7.986192703,8.168199539,8.338830948,8.570131302,8.816596985,9.070648193,9.336073875,9.612875938,9.897260666,10.15510273,10.44328022,10.74283218,11.03480053,11.33056068,11.62632179,11.91449833,12.19509125,12.43397522,12.72215176,13.0141201,13.31367207,13.61701679,13.91656876,14.20474529,14.74697304,15.03514957,15.30815887,15.57737732,15.83142757,16.04376793,16.27506828,16.49119949,16.69216537,16.8703804,17.02963638,17.15855789,17.33677292,17.40123367,17.43535995,17.44673538,17.42777634,17.38606644,17.31402206,17.20785141,17.07134628,16.90450668,16.69216537,16.46844864,16.25610924,15.99068356,15.69871426,15.39916229,15.09581852
